date,product_id,category,demand,stock_level,safety_stock,reorder_point,lead_time,criticality,unit_cost,supplier_id,batch_number,expiry_date,storage_temp
2024-06-05,12,General,177,937,334,668,5,2,999.3050175789933,5,B202406-4158,2025-06-30,2-8°C
2024-06-06,12,General,263,674,334,668,4,2,810.2270591139452,3,B202406-3799,2025-02-16,Room Temp
2024-06-07,12,General,298,1114,334,668,3,2,457.9150800169859,2,B202406-8752,2026-03-07,-20°C
2024-06-08,12,General,203,911,334,668,6,2,736.594272022086,3,B202406-8546,2025-10-04,-20°C
2024-06-09,12,General,211,700,334,668,6,2,506.9036592005208,1,B202406-2369,2025-05-28,-20°C
2024-06-10,12,General,280,1114,334,668,5,2,14.727246140635476,1,B202406-8895,2025-10-18,-20°C
2024-06-11,12,General,204,910,334,668,6,2,945.0215318779757,5,B202406-6670,2025-02-21,Room Temp
2024-06-12,12,General,213,697,334,668,3,2,548.751530051772,3,B202406-5837,2026-03-18,-20°C
2024-06-13,12,General,227,1114,334,668,3,2,223.7370243041036,4,B202406-4059,2025-07-04,Room Temp
2024-06-14,12,General,205,909,334,668,3,2,42.04575130487215,5,B202406-5665,2024-12-12,-20°C
2024-06-15,12,General,206,703,334,668,4,2,261.6062574857324,3,B202406-7316,2025-04-14,-20°C
2024-06-16,12,General,169,1114,334,668,4,2,617.0397588260514,4,B202406-3241,2025-01-19,Room Temp
2024-06-17,12,General,251,863,334,668,3,2,442.40545781759477,5,B202406-1679,2026-02-23,Room Temp
2024-06-18,12,General,188,675,334,668,4,2,299.48791178380196,4,B202406-5045,2025-10-01,Room Temp
2024-06-19,12,General,171,1114,334,668,3,2,900.7878627182438,4,B202406-4100,2025-05-07,-20°C
2024-06-20,12,General,258,856,334,668,6,2,772.0566717458254,4,B202406-6487,2025-10-20,Room Temp
2024-06-21,12,General,239,1114,334,668,6,2,677.9943707115,5,B202406-7545,2026-05-29,-20°C
2024-06-22,12,General,236,878,334,668,5,2,869.5824909895223,2,B202406-3127,2025-06-04,2-8°C
2024-06-23,12,General,275,1114,334,668,3,2,778.8413808569596,2,B202406-8448,2025-10-25,Room Temp
2024-06-24,12,General,158,956,334,668,4,2,369.71453881276386,4,B202406-3330,2025-09-25,-20°C
2024-06-25,12,General,354,1114,334,668,3,2,494.7854601284333,4,B202406-4649,2026-01-02,-20°C
2024-06-26,12,General,274,840,334,668,4,2,302.94286336088913,3,B202406-7305,2025-03-12,-20°C
2024-06-27,12,General,247,1114,334,668,5,2,294.08560634935594,3,B202406-2166,2026-04-18,-20°C
2024-06-28,12,General,238,876,334,668,3,2,476.87605722520686,3,B202406-6444,2026-05-12,2-8°C
2024-06-29,12,General,206,670,334,668,3,2,237.9432788272773,2,B202406-4433,2025-05-21,Room Temp
2024-06-30,12,General,222,1114,334,668,4,2,351.673592607821,4,B202406-2046,2026-03-01,Room Temp
2024-07-01,12,General,325,789,334,668,4,2,859.4816141824401,3,B202407-2551,2025-06-07,Room Temp
2024-07-02,12,General,268,1114,334,668,4,2,935.3803442128691,2,B202407-8340,2025-10-24,2-8°C
2024-07-03,12,General,235,879,334,668,5,2,736.1936561409495,3,B202407-8081,2026-03-19,2-8°C
2024-07-04,12,General,273,1114,334,668,3,2,176.6245644718425,5,B202407-3037,2025-11-26,-20°C
2024-07-05,12,General,318,796,334,668,3,2,459.84746146869605,5,B202407-3966,2026-01-25,-20°C
2024-07-06,12,General,134,1114,334,668,4,2,377.4769587839512,1,B202407-2462,2026-02-16,Room Temp
2024-07-07,12,General,178,936,334,668,6,2,283.0159727037072,4,B202407-8257,2026-05-24,-20°C
2024-07-08,12,General,289,1114,334,668,3,2,136.96774045506558,2,B202407-1955,2025-05-30,Room Temp
2024-07-09,12,General,284,830,334,668,3,2,777.932240924139,4,B202407-1018,2025-10-05,2-8°C
2024-07-10,12,General,275,1114,334,668,4,2,75.77774014771013,3,B202407-3455,2025-05-10,-20°C
2024-07-11,12,General,262,852,334,668,4,2,120.45115978096818,4,B202407-5885,2025-11-01,2-8°C
2024-07-12,12,General,106,746,334,668,4,2,139.03973360019373,4,B202407-6637,2025-03-15,Room Temp
2024-07-13,12,General,230,1114,334,668,6,2,386.9792218064814,2,B202407-1193,2025-01-12,-20°C
2024-07-14,12,General,268,846,334,668,5,2,347.6875622364425,4,B202407-5042,2025-04-01,-20°C
2024-07-15,12,General,245,1114,334,668,6,2,610.440378505096,4,B202407-9460,2025-03-27,-20°C
2024-07-16,12,General,228,886,334,668,6,2,391.6991928375833,3,B202407-7149,2025-09-24,-20°C
2024-07-17,12,General,203,683,334,668,4,2,153.74525422528598,5,B202407-3671,2026-05-22,Room Temp
2024-07-18,12,General,175,1114,334,668,3,2,373.9482440688797,2,B202407-7101,2025-02-04,-20°C
2024-07-19,12,General,238,876,334,668,5,2,599.4225216560832,3,B202407-4741,2026-03-13,-20°C
2024-07-20,12,General,159,717,334,668,4,2,525.662672252985,4,B202407-5967,2026-02-27,Room Temp
2024-07-21,12,General,183,1114,334,668,5,2,29.07820129556514,5,B202407-6504,2025-09-29,2-8°C
2024-07-22,12,General,286,828,334,668,6,2,798.5894703146242,3,B202407-3597,2026-05-30,2-8°C
2024-07-23,12,General,243,1114,334,668,5,2,809.544487381306,2,B202407-4911,2026-06-07,-20°C
2024-07-24,12,General,312,802,334,668,6,2,698.6769742398077,2,B202407-1651,2025-06-29,2-8°C
2024-07-25,12,General,195,1114,334,668,4,2,730.0415279471864,4,B202407-4758,2026-07-20,-20°C
2024-07-26,12,General,259,855,334,668,6,2,571.9470104202585,2,B202407-3335,2026-01-26,-20°C
2024-07-27,12,General,194,1114,334,668,3,2,913.040673041506,2,B202407-1359,2026-04-27,-20°C
2024-07-28,12,General,239,875,334,668,6,2,686.3494257099213,4,B202407-2056,2026-02-22,Room Temp
2024-07-29,12,General,250,1114,334,668,6,2,163.6442063393795,5,B202407-7190,2025-07-16,Room Temp
2024-07-30,12,General,258,856,334,668,5,2,627.2919866171842,4,B202407-1193,2026-04-06,-20°C
2024-07-31,12,General,239,1114,334,668,5,2,791.769165371509,4,B202407-5296,2026-01-04,Room Temp
2024-08-01,12,General,235,879,334,668,3,2,454.10080509581485,3,B202408-1617,2025-04-24,Room Temp
2024-08-02,12,General,192,687,334,668,3,2,658.0068953877844,4,B202408-8209,2026-02-06,Room Temp
2024-08-03,12,General,220,1114,334,668,3,2,908.5295388777099,4,B202408-5614,2025-04-16,-20°C
2024-08-04,12,General,202,912,334,668,3,2,506.60160425666,5,B202408-1977,2026-05-25,Room Temp
2024-08-05,12,General,211,701,334,668,5,2,44.5222563635208,4,B202408-8647,2026-04-27,Room Temp
2024-08-06,12,General,199,1114,334,668,6,2,661.7216460873499,1,B202408-2523,2025-10-20,2-8°C
2024-08-07,12,General,204,910,334,668,4,2,244.02856626858497,3,B202408-2647,2026-07-16,Room Temp
2024-08-08,12,General,196,714,334,668,6,2,901.3922632910917,4,B202408-7074,2025-09-04,-20°C
2024-08-09,12,General,168,1114,334,668,3,2,341.33295557894854,5,B202408-6610,2026-03-25,2-8°C
2024-08-10,12,General,161,953,334,668,4,2,373.6145241247795,5,B202408-8617,2026-01-19,-20°C
2024-08-11,12,General,236,717,334,668,3,2,573.5136767230399,4,B202408-8503,2025-11-14,-20°C
2024-08-12,12,General,334,1114,334,668,6,2,557.3559243167421,2,B202408-8408,2026-05-14,Room Temp
2024-08-13,12,General,260,854,334,668,5,2,943.2106496211035,5,B202408-2379,2026-02-23,2-8°C
2024-08-14,12,General,118,736,334,668,6,2,656.7111482007045,5,B202408-1462,2025-10-17,-20°C
2024-08-15,12,General,292,1114,334,668,4,2,515.1477527826181,1,B202408-3904,2025-10-24,-20°C
2024-08-16,12,General,154,960,334,668,3,2,179.72895516254886,2,B202408-6622,2025-12-28,2-8°C
2024-08-17,12,General,136,824,334,668,4,2,204.1110274104451,1,B202408-7581,2026-07-07,-20°C
2024-08-18,12,General,208,1114,334,668,3,2,364.4833392165265,3,B202408-7446,2026-01-12,-20°C
2024-08-19,12,General,184,930,334,668,4,2,976.4095101453738,3,B202408-4932,2025-08-01,2-8°C
2024-08-20,12,General,214,716,334,668,5,2,90.97401727884133,4,B202408-2092,2025-03-24,-20°C
2024-08-21,12,General,212,1114,334,668,4,2,624.3926132068812,3,B202408-9184,2025-07-22,2-8°C
2024-08-22,12,General,255,859,334,668,4,2,189.7179236118003,3,B202408-2378,2026-07-10,2-8°C
2024-08-23,12,General,241,1114,334,668,6,2,222.77424108126164,2,B202408-8306,2026-02-09,-20°C
2024-08-24,12,General,106,1008,334,668,5,2,340.9894729377305,3,B202408-2795,2026-07-21,2-8°C
2024-08-25,12,General,158,850,334,668,6,2,447.7309276121318,1,B202408-5697,2025-02-26,-20°C
2024-08-26,12,General,135,715,334,668,5,2,287.82230395073077,5,B202408-4656,2025-12-29,-20°C
2024-08-27,12,General,173,1114,334,668,4,2,535.4910185842601,2,B202408-6586,2025-07-30,Room Temp
2024-08-28,12,General,160,954,334,668,5,2,263.24922158521895,2,B202408-5781,2026-05-28,-20°C
2024-08-29,12,General,216,738,334,668,3,2,212.92644503122327,5,B202408-5305,2026-08-16,2-8°C
2024-08-30,12,General,147,1114,334,668,4,2,537.8881579354725,4,B202408-8699,2026-05-27,-20°C
2024-08-31,12,General,194,920,334,668,3,2,436.75942310374177,2,B202408-2944,2026-02-16,-20°C
2024-09-01,12,General,217,703,334,668,5,2,969.8504858718784,1,B202409-8213,2025-11-29,Room Temp
2024-09-02,12,General,195,1114,334,668,6,2,291.8317226265625,4,B202409-8344,2025-07-08,Room Temp
2024-09-03,12,General,258,856,334,668,6,2,908.6324028343585,3,B202409-7131,2025-09-12,-20°C
2024-09-04,12,General,207,1114,334,668,6,2,799.0921341152072,5,B202409-4958,2025-09-02,-20°C
2024-09-05,12,General,214,900,334,668,4,2,58.09424723521531,2,B202409-4484,2025-09-13,-20°C
2024-09-06,12,General,223,677,334,668,6,2,906.5207236289076,3,B202409-8099,2025-04-24,Room Temp
2024-09-07,12,General,110,1114,334,668,3,2,566.4061494599634,1,B202409-1644,2026-02-21,Room Temp
2024-09-08,12,General,144,970,334,668,6,2,509.6121077311377,4,B202409-6079,2025-04-01,-20°C
2024-09-09,12,General,164,806,334,668,5,2,772.7515975048092,1,B202409-8478,2025-03-30,Room Temp
2024-09-10,12,General,154,1114,334,668,3,2,66.24331546501853,5,B202409-3631,2025-10-03,-20°C
2024-09-11,12,General,220,894,334,668,5,2,538.5894756209804,1,B202409-3779,2026-06-01,2-8°C
2024-09-12,12,General,242,1114,334,668,3,2,357.3182417918718,5,B202409-8745,2026-03-28,2-8°C
2024-09-13,12,General,250,864,334,668,3,2,94.0034842064461,3,B202409-3874,2025-05-09,-20°C
2024-09-14,12,General,157,707,334,668,5,2,774.1754112160058,3,B202409-3366,2025-12-22,Room Temp
2024-09-15,12,General,127,1114,334,668,5,2,969.1543055631985,3,B202409-3552,2025-04-13,2-8°C
2024-09-16,12,General,195,919,334,668,3,2,776.725045823393,1,B202409-8240,2026-06-26,2-8°C
2024-09-17,12,General,206,713,334,668,5,2,213.0403098627376,1,B202409-6709,2025-04-25,Room Temp
2024-09-18,12,General,284,1114,334,668,6,2,773.9609398201509,3,B202409-7433,2025-06-29,2-8°C
2024-09-19,12,General,194,920,334,668,6,2,754.426299791613,1,B202409-9243,2025-11-25,2-8°C
2024-09-20,12,General,165,755,334,668,5,2,545.9586970508817,5,B202409-8541,2026-02-12,Room Temp
2024-09-21,12,General,167,1114,334,668,3,2,137.18699982171904,1,B202409-5697,2025-08-22,-20°C
2024-09-22,12,General,163,951,334,668,5,2,122.27777421834095,2,B202409-9590,2025-12-06,Room Temp
2024-09-23,12,General,208,743,334,668,5,2,625.2525628720717,2,B202409-8336,2025-08-25,-20°C
2024-09-24,12,General,247,1114,334,668,3,2,111.78840776477651,4,B202409-8083,2025-05-08,Room Temp
2024-09-25,12,General,200,914,334,668,6,2,931.5236364824916,5,B202409-1845,2026-06-14,2-8°C
2024-09-26,12,General,159,755,334,668,5,2,589.8095348811981,3,B202409-3614,2026-03-21,-20°C
2024-09-27,12,General,231,1114,334,668,5,2,919.9849201106757,1,B202409-8916,2026-02-08,2-8°C
2024-09-28,12,General,121,993,334,668,6,2,213.3991415076473,3,B202409-7780,2025-10-14,Room Temp
2024-09-29,12,General,125,868,334,668,3,2,127.82741461194388,2,B202409-1959,2025-10-14,Room Temp
2024-09-30,12,General,258,1114,334,668,6,2,278.4991834081591,5,B202409-9083,2025-06-06,Room Temp
2024-10-01,12,General,179,935,334,668,5,2,67.07572349600854,5,B202410-8786,2026-09-29,Room Temp
2024-10-02,12,General,174,761,334,668,4,2,41.465701974647814,5,B202410-8177,2026-03-03,Room Temp
2024-10-03,12,General,173,1114,334,668,3,2,693.0632666039672,3,B202410-3461,2026-05-09,2-8°C
2024-10-04,12,General,279,835,334,668,4,2,369.1758181291165,5,B202410-6917,2025-09-16,Room Temp
2024-10-05,12,General,126,709,334,668,4,2,455.41857812415606,4,B202410-8491,2025-05-08,Room Temp
2024-10-06,12,General,102,1114,334,668,6,2,300.7286134039165,3,B202410-3819,2026-09-08,2-8°C
2024-10-07,12,General,150,964,334,668,3,2,654.4053316742536,5,B202410-5541,2025-10-03,Room Temp
2024-10-08,12,General,224,740,334,668,5,2,803.4034001501925,5,B202410-2526,2026-04-25,2-8°C
2024-10-09,12,General,217,1114,334,668,4,2,253.53245815290464,3,B202410-8536,2025-09-29,-20°C
2024-10-10,12,General,193,921,334,668,5,2,330.0398551663648,2,B202410-2848,2026-06-06,Room Temp
2024-10-11,12,General,199,722,334,668,5,2,175.9708153557186,3,B202410-5618,2026-04-28,Room Temp
2024-10-12,12,General,193,1114,334,668,4,2,707.1830689058972,5,B202410-2101,2025-12-03,2-8°C
2024-10-13,12,General,133,981,334,668,4,2,645.8854138250767,3,B202410-7137,2025-12-26,2-8°C
2024-10-14,12,General,155,826,334,668,3,2,63.89915168779057,2,B202410-1128,2026-07-31,Room Temp
2024-10-15,12,General,304,1114,334,668,5,2,318.1995498244196,4,B202410-9291,2025-05-09,-20°C
2024-10-16,12,General,233,881,334,668,3,2,85.75234229226524,2,B202410-2771,2026-07-20,Room Temp
2024-10-17,12,General,143,738,334,668,5,2,223.53315088172505,5,B202410-6967,2026-07-17,-20°C
2024-10-18,12,General,194,1114,334,668,4,2,94.75791236287355,2,B202410-2666,2026-05-16,2-8°C
2024-10-19,12,General,141,973,334,668,4,2,47.178155862050524,1,B202410-2602,2026-05-01,Room Temp
2024-10-20,12,General,222,751,334,668,3,2,794.4171000552759,5,B202410-4641,2025-05-18,-20°C
2024-10-21,12,General,164,1114,334,668,5,2,938.0809755637481,1,B202410-5501,2026-03-13,-20°C
2024-10-22,12,General,182,932,334,668,4,2,928.2168804604316,5,B202410-1220,2025-05-02,-20°C
2024-10-23,12,General,231,701,334,668,5,2,103.48183077983964,4,B202410-9949,2026-10-06,Room Temp
2024-10-24,12,General,239,1114,334,668,6,2,838.8051370658699,5,B202410-5714,2026-03-28,-20°C
2024-10-25,12,General,201,913,334,668,4,2,713.0251506430826,2,B202410-2875,2025-08-19,Room Temp
2024-10-26,12,General,173,740,334,668,5,2,993.9548001558398,5,B202410-4474,2025-10-24,-20°C
2024-10-27,12,General,119,1114,334,668,6,2,628.658629087695,5,B202410-6216,2025-08-13,2-8°C
2024-10-28,12,General,193,921,334,668,4,2,979.83106826066,4,B202410-2229,2025-07-25,2-8°C
2024-10-29,12,General,208,713,334,668,3,2,984.7919461956791,5,B202410-3490,2025-09-01,-20°C
2024-10-30,12,General,177,1114,334,668,6,2,657.6590228447852,3,B202410-3576,2026-09-17,-20°C
2024-10-31,12,General,167,947,334,668,6,2,469.0742051205394,5,B202410-8439,2025-11-03,2-8°C
2024-11-01,12,General,197,750,334,668,6,2,831.225318956821,4,B202411-9859,2026-03-01,Room Temp
2024-11-02,12,General,122,1114,334,668,4,2,725.2820959867965,4,B202411-3495,2025-05-02,2-8°C
2024-11-03,12,General,186,928,334,668,6,2,979.7014904168981,2,B202411-6056,2025-08-09,Room Temp
2024-11-04,12,General,143,785,334,668,6,2,951.0270679028109,1,B202411-7342,2026-02-14,2-8°C
2024-11-05,12,General,217,1114,334,668,5,2,983.0131744696002,3,B202411-6619,2025-06-23,-20°C
2024-11-06,12,General,219,895,334,668,4,2,151.11842399351056,3,B202411-4816,2026-04-01,2-8°C
2024-11-07,12,General,206,689,334,668,6,2,486.012306032779,2,B202411-3962,2026-02-21,-20°C
2024-11-08,12,General,210,1114,334,668,6,2,187.67197170521325,4,B202411-7896,2026-07-05,-20°C
2024-11-09,12,General,174,940,334,668,5,2,828.5540439967787,5,B202411-5879,2026-03-05,-20°C
2024-11-10,12,General,139,801,334,668,3,2,474.8352026059664,3,B202411-2356,2026-03-22,-20°C
2024-11-11,12,General,188,1114,334,668,6,2,813.6630363037057,4,B202411-6823,2026-09-24,-20°C
2024-11-12,12,General,222,892,334,668,4,2,230.25177458960027,2,B202411-5275,2026-10-20,-20°C
2024-11-13,12,General,191,701,334,668,3,2,797.8234472815659,3,B202411-4685,2026-07-28,Room Temp
2024-11-14,12,General,205,1114,334,668,4,2,565.5685736134694,4,B202411-5591,2025-06-11,Room Temp
2024-11-15,12,General,145,969,334,668,6,2,75.55388162706839,4,B202411-4266,2025-08-30,2-8°C
2024-11-16,12,General,131,838,334,668,3,2,211.6557345531031,3,B202411-4501,2025-06-21,2-8°C
2024-11-17,12,General,162,676,334,668,6,2,237.7975225910195,1,B202411-7996,2025-06-12,2-8°C
2024-11-18,12,General,196,1114,334,668,6,2,445.66701251547283,3,B202411-3780,2026-11-08,Room Temp
2024-11-19,12,General,258,856,334,668,6,2,321.19142727839267,4,B202411-5634,2025-09-08,Room Temp
2024-11-20,12,General,202,1114,334,668,6,2,571.3781374096577,1,B202411-8653,2026-02-11,2-8°C
2024-11-21,12,General,217,897,334,668,6,2,792.5644360106114,5,B202411-8083,2026-11-14,Room Temp
2024-11-22,12,General,234,1114,334,668,6,2,780.0383330812704,2,B202411-7343,2026-10-30,2-8°C
2024-11-23,12,General,207,907,334,668,5,2,637.2838850903557,5,B202411-8961,2025-08-10,Room Temp
2024-11-24,12,General,109,798,334,668,3,2,790.2997327697938,1,B202411-1847,2025-06-15,-20°C
2024-11-25,12,General,237,1114,334,668,4,2,318.37245365032663,4,B202411-5813,2026-06-30,2-8°C
2024-11-26,12,General,312,802,334,668,3,2,20.34884356900813,2,B202411-1574,2026-09-28,-20°C
2024-11-27,12,General,264,1114,334,668,5,2,351.94733257340255,5,B202411-8490,2026-06-09,-20°C
2024-11-28,12,General,209,905,334,668,5,2,402.14271955657466,1,B202411-4549,2026-01-10,Room Temp
2024-11-29,12,General,270,1114,334,668,4,2,716.7635422261948,5,B202411-4259,2025-08-03,-20°C
2024-11-30,12,General,189,925,334,668,3,2,538.0540238912205,4,B202411-4366,2026-08-13,-20°C
2024-12-01,12,General,174,751,334,668,4,2,187.42849369753637,4,B202412-7358,2026-05-21,2-8°C
2024-12-02,12,General,203,1114,334,668,5,2,75.2088452413706,4,B202412-3436,2025-10-08,Room Temp
2024-12-03,12,General,245,869,334,668,5,2,17.451545398361567,1,B202412-3604,2025-11-05,-20°C
2024-12-04,12,General,193,676,334,668,5,2,402.1671993246786,2,B202412-1435,2026-05-26,2-8°C
2024-12-05,12,General,214,1114,334,668,3,2,699.5697763857597,3,B202412-2404,2025-10-23,2-8°C
2024-12-06,12,General,247,867,334,668,6,2,991.6630083411492,4,B202412-1758,2025-11-15,Room Temp
2024-12-07,12,General,223,1114,334,668,4,2,743.4670814620422,5,B202412-3930,2025-08-06,-20°C
2024-12-08,12,General,181,933,334,668,4,2,32.83968739483859,5,B202412-7529,2026-03-01,2-8°C
2024-12-09,12,General,259,674,334,668,6,2,224.48189775604177,5,B202412-5255,2026-07-22,-20°C
2024-12-10,12,General,287,1114,334,668,5,2,723.1734602289671,4,B202412-2085,2025-11-16,Room Temp
2024-12-11,12,General,216,898,334,668,6,2,418.0074307685046,2,B202412-4402,2025-07-12,-20°C
2024-12-12,12,General,202,696,334,668,5,2,580.7739118609801,4,B202412-5242,2026-02-01,Room Temp
2024-12-13,12,General,199,1114,334,668,3,2,403.9994345223143,5,B202412-7918,2026-12-11,Room Temp
2024-12-14,12,General,261,853,334,668,3,2,156.84166219408144,2,B202412-7059,2026-04-10,-20°C
2024-12-15,12,General,212,1114,334,668,4,2,253.534242904659,1,B202412-6540,2025-12-14,-20°C
2024-12-16,12,General,213,901,334,668,3,2,964.759254094392,2,B202412-6925,2026-11-26,Room Temp
2024-12-17,12,General,280,1114,334,668,4,2,388.7678709939012,5,B202412-9247,2026-07-01,Room Temp
2024-12-18,12,General,222,892,334,668,5,2,509.97806031535777,1,B202412-5024,2026-02-24,-20°C
2024-12-19,12,General,224,668,334,668,3,2,649.6392684349603,4,B202412-8460,2025-07-06,2-8°C
2024-12-20,12,General,236,1114,334,668,6,2,67.58799827031339,1,B202412-3593,2025-10-30,Room Temp
2024-12-21,12,General,247,867,334,668,4,2,202.91532829900046,1,B202412-7940,2025-10-27,2-8°C
2024-12-22,12,General,203,1114,334,668,3,2,391.46279783831807,5,B202412-3520,2025-07-13,-20°C
2024-12-23,12,General,314,800,334,668,6,2,586.3572579958319,5,B202412-9418,2026-10-15,-20°C
2024-12-24,12,General,264,1114,334,668,4,2,757.521149109846,3,B202412-3271,2026-01-24,Room Temp
2024-12-25,12,General,254,860,334,668,5,2,840.2998205231524,1,B202412-2152,2026-01-15,Room Temp
2024-12-26,12,General,224,1114,334,668,5,2,233.76522593204368,4,B202412-2431,2026-01-22,2-8°C
2024-12-27,12,General,212,902,334,668,6,2,330.88075529726774,3,B202412-1498,2025-10-22,Room Temp
2024-12-28,12,General,194,708,334,668,5,2,351.14271032714964,3,B202412-2107,2026-11-26,-20°C
2024-12-29,12,General,227,1114,334,668,6,2,254.18264969637787,2,B202412-4089,2025-12-23,2-8°C
2024-12-30,12,General,294,820,334,668,6,2,753.4144182485627,5,B202412-4815,2026-02-05,Room Temp
